TEAM_ABBREVIATION,SHOT_FAMILY,CLOCK_PHASE,POSSESSION_CONTEXT,N_SHOTS,PREMATURE,EXPOSURE_PER_SHOT,TOTAL_EXPOSURE,MEAN_SHOT_VALUE,LEAGUE_N,LEAGUE_EXPOSURE,TEAM_SHOTS,TEAM_EXPOSURE,SHOT_SHARE,EXPOSURE_SHARE,EXPECTED_TOTAL_EXPOSURE
CLE,three,late (0–7),second chance,181,0.0,0.0,0.0,1.2377335730384575,5203,0.00014020920454352797,42469,314.08391067018397,0.004261932232922838,0.0,0.025377866022378563
CLE,three,late (0–7),turnover attack,302,0.0,0.0,0.0,1.2560894512735146,8394,3.886883828135605e-05,42469,314.08391067018397,0.007111069250512138,0.0,0.011738389160969526
CLE,three,middle (8–15),after a score,3456,0.0011574074074074073,0.00011290243994796231,0.39019083246015773,1.2578740401719672,109627,2.727384872646845e-05,42469,314.08391067018397,0.08137700440321176,0.0012423139779034807,0.09425842119867496
CLE,three,middle (8–15),other dead ball,586,0.0,0.0,0.0,1.2393189780178413,17995,0.000119845929478456,42469,314.08391067018397,0.013798299936424216,0.0,0.07022971467437521
CLE,three,middle (8–15),rebound push,1999,0.0005002501250625312,2.2503722037970647e-05,0.044984940353903324,1.2582637397656413,61834,1.0404584197921159e-05,42469,314.08391067018397,0.04706962725752902,0.0001432258668007401,0.020798763811644395
CLE,three,middle (8–15),second chance,605,0.0,0.0,0.0,1.2537023900729114,19491,0.00013549020140558147,42469,314.08391067018397,0.014245685087946502,0.0,0.08197157185037679
CLE,three,middle (8–15),turnover attack,719,0.0,0.0,0.0,1.253232282494183,22045,1.0410916405124238e-05,42469,314.08391067018397,0.016929995997080224,0.0,0.007485448895284327
CLE,three,early (16–23),after a score,538,0.0037174721189591076,0.0002268012461007657,0.12201907040221194,1.2610652701708491,21578,0.00010644479590490595,42469,314.08391067018397,0.012668063764157385,0.0003884919483517983,0.0572673001968394
CLE,three,early (16–23),other dead ball,197,0.0,0.0,0.0,1.24533967264453,5022,0.00031789892876931915,42469,314.08391067018397,0.004638677623678448,0.0,0.06262608896755588
CLE,three,early (16–23),rebound push,2239,0.0,0.0,0.0,1.276706430641067,72214,2.1681045396897346e-05,42469,314.08391067018397,0.05272080811886317,0.0,0.04854386064365316
CLE,three,early (16–23),second chance,525,0.0,0.0,0.0,1.2805045842847198,13045,0.0002206650063292304,42469,314.08391067018397,0.012361958134168452,0.0,0.11584912832284595
CLE,three,early (16–23),turnover attack,489,0.002044989775051125,1.9819461586687293e-05,0.009691716715890086,1.2916561869447196,18922,1.8362996595510883e-05,42469,314.08391067018397,0.011514281004968329,3.085709387408657e-05,0.008979505335204823
DAL,mid-range,late (0–7),after a score,1402,0.01783166904422254,0.0008259568834718263,1.1579915506275005,0.9615527458179521,37774,0.0013628006063988987,44188,268.52873686209784,0.03172807096949398,0.004312356152861896,1.910646450171256
DAL,mid-range,late (0–7),other dead ball,247,0.016194331983805668,0.0006224424565783857,0.15374328677486127,0.9527135657048624,7164,0.0014651568720382769,44188,268.52873686209784,0.005589752874083462,0.0005725394182069075,0.36189374739345437
DAL,mid-range,late (0–7),rebound push,580,0.022413793103448276,0.0013235377569343519,0.7676518990219241,0.9386749507982292,13361,0.001897253901621738,44188,268.52873686209784,0.013125735493799221,0.0028587327672723144,1.100407262940608
