PLAYER_ID,PLAYER_NAME,FGA_LATE,SURPLUS,SE,SHRUNK_SURPLUS
1629216,Gabe Vincent,101,0.4784372624372056,0.023931715610874666,0.48065190025346616
1629673,Jordan Poole,145,0.4790789189915111,0.01997333191344243,0.4806244086340428
1626164,Devin Booker,298,0.4798372291636813,0.013932414551508792,0.4805909353203886
1629636,Darius Garland,201,0.4780991572025809,0.01696432138636235,0.4793131525881388
1631114,Jalen Williams,158,0.47673202990089697,0.019134009124860383,0.4783673418319172
203992,Bogdan Bogdanović,100,0.47562349605876236,0.024051076528932753,0.47822839410977375
1629026,Kenrich Williams,63,0.4739322619777636,0.030301508218542203,0.4780983696954471
1626156,D'Angelo Russell,158,0.4761903012495622,0.019134009124860383,0.47787312468305526
1641842,Ronald Holland II,97,0.4748963160226863,0.024420168320987066,0.4776693232905583
202710,Jimmy Butler III,151,0.47560885112743956,0.019572488500267392,0.47741569932585276
202331,Paul George,128,0.47421350009454566,0.021258349135556198,0.4764585927944887
202695,Kawhi Leonard,170,0.4745075657104714,0.01844633364178016,0.4762193633339215
1629652,Luguentz Dort,107,0.4733150787387522,0.02325105328134901,0.47605770552828974
1630170,Devin Vassell,205,0.47369262577497945,0.01679800049367926,0.47518854306482794
1629611,Terance Mann,88,0.4713614117759646,0.025638533725460357,0.4748966086672184
1641717,Cason Wallace,83,0.46966064697482657,0.02639948617153714,0.4736389616354904
1630166,Deni Avdija,168,0.470653551531556,0.018555808393044826,0.47270359711669024
1630578,Alperen Sengun,323,0.4712076945436478,0.013382376958716826,0.472293268141876
1628970,Miles Bridges,249,0.4698435766797803,0.015241750447604771,0.4713116504450274
1626181,Norman Powell,201,0.4690886786505959,0.01696432138636235,0.4709357439619401
201935,James Harden,336,0.46978430930652887,0.01312093794512025,0.47089126106852247
1628379,Luke Kennard,70,0.46535836005517317,0.028746534752671367,0.47071087131143086
1642272,Jared McCain,75,0.4653046303904839,0.027771791016559227,0.47036945300813504
1629014,Anfernee Simons,269,0.4684181425181368,0.014664200169709766,0.46985908607850163
1630548,Johnny Juzang,110,0.46629595744837876,0.022931801701420115,0.46982449581211455
1631093,Jaden Ivey,92,0.46555621565480954,0.025074980649361384,0.4697821170108246
1628983,Shai Gilgeous-Alexander,247,0.4679156011324625,0.015303333528524268,0.4695065661226034
1629638,Nickeil Alexander-Walker,131,0.4662670850878231,0.02101352313039362,0.4692917510788028
203078,Bradley Beal,165,0.4661193074526475,0.018723737683722135,0.4685857050118812
1629628,RJ Barrett,183,0.4654187071615853,0.017779067359543366,0.46771479522623044
1642267,Bub Carrington,172,0.46513787452804084,0.018338773928111545,0.4675916779163737
1629599,Amir Coffey,109,0.4636833280972959,0.023036753287277282,0.4675598237455753
1630193,Immanuel Quickley,61,0.45940383055396883,0.030794247977918555,0.46657572821818327
1642259,Alex Sarr,153,0.4634600229021283,0.019444142929137945,0.4663425555160531
204001,Kristaps Porziņģis,129,0.4620990068078934,0.021175792128005782,0.46560470405149257
1631097,Bennedict Mathurin,170,0.4627249115992031,0.01844633364178016,0.4654031277698924
1630570,Trendon Watford,103,0.4605462814481066,0.023698229875327482,0.46502273446531567
1628369,Jayson Tatum,431,0.46335095159917683,0.011584995918901733,0.4644412239969452
1628988,Aaron Holiday,64,0.4554964782562813,0.03006384566116594,0.463146146110777
203076,Anthony Davis,243,0.46100830469089366,0.015428772786977348,0.46303027484420445
1630527,Brandon Boston,86,0.45625878320955493,0.025934942806429464,0.46213087614793563
1630162,Anthony Edwards,357,0.4607077193113483,0.012729179542330712,0.4621226357232914
1631108,Max Christie,136,0.4583254283040455,0.020623627979330848,0.4620479277299322
203081,Damian Lillard,174,0.45879585261527395,0.0182330740625504,0.4617328932912118
1627749,Dejounte Murray,111,0.45587604834013373,0.022828271593891784,0.46063086085947363
1641716,Jarace Walker,83,0.45383232806679746,0.02639948617153714,0.4602591907437189
1631106,Tari Eason,117,0.4552296879841102,0.022235228116711664,0.4598429526926533
1628378,Donovan Mitchell,203,0.45714527368940183,0.016880546447750736,0.4598068516262577
203944,Julius Randle,258,0.4564807345006474,0.0149735462107096,0.4586434170195406
1626171,Bobby Portis,170,0.455206598236221,0.01844633364178016,0.4585014698233664
1641705,Victor Wembanyama,167,0.45299216172712736,0.01861128178554465,0.4565259077960463
204456,T.J. McConnell,124,0.45096301084712415,0.02159850432024022,0.45580987846672316
203924,Jerami Grant,121,0.45073836809895423,0.021864615026302502,0.45571705789448597
203903,Jordan Clarkson,122,0.45053842178784315,0.021774821566726336,0.4555029585613064
1642258,Zaccharie Risacher,104,0.4486910098272735,0.02358402087383491,0.45464072366679203
1641741,Ricky Council IV,136,0.4499391220241142,0.020623627979330848,0.45450415591528026
1631204,Marcus Sasser,60,0.4436764930443483,0.03104980628497221,0.45412092107607716
1627750,Jamal Murray,266,0.4513503822495353,0.014746661176852192,0.45372866702478204
1642262,Cody Williams,60,0.4431354547575646,0.03104980628497221,0.4536891802170876
203915,Spencer Dinwiddie,155,0.44952073101892565,0.019318289548952008,0.453613463956427
1642377,Jaylen Wells,125,0.4485328081595749,0.02151193682029733,0.4536084110084188
1628971,Bruce Brown,63,0.4432806814293035,0.030301508218542203,0.453401264949491
203114,Khris Middleton,71,0.4436392246606571,0.028543376484354076,0.45275723961904635
1629023,P.J. Washington,116,0.4460218239445943,0.022330863947811613,0.451736354941948
1627832,Fred VanVleet,197,0.4482687714142779,0.017135682517199123,0.4516410232813876
1641729,Brice Sensabaugh,140,0.44641378036001683,0.020326869659228676,0.45120619699566555
1630581,Josh Giddey,118,0.4454849450427018,0.022140810585665603,0.4511748926705313
1628368,De'Aaron Fox,204,0.4473569937929199,0.016839121731449025,0.45068473395321623
1642273,Kyshawn George,104,0.44375246436221494,0.02358402087383491,0.45033153915052393
1629614,Andrew Nembhard,143,0.44537081839730847,0.020112520579389087,0.4501724937020366
203937,Kyle Anderson,78,0.4411298498214515,0.027232481600164674,0.44997197012109896
1642268,Isaiah Collier,124,0.4441378952335956,0.02159850432024022,0.4497295671468879
1630553,Keon Johnson,200,0.44608626797725015,0.01700667930844496,0.44956556031630046
1642271,Kyle Filipowski,125,0.4437363117694839,0.02151193682029733,0.44933160809423073
