PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SHOT_CLOCK_RANGE
1641724,Jett Howard,1610612753,ORL,21.0,60,3,0.011,0.02,0.05,0.333,0.333,0.011,0.02,0.05,0.333,0.0,0.0,0.0,,24-22
1630531,Jaden Springer,1610612762,UTA,22.0,43,2,0.022,0.02,0.05,0.5,0.5,0.022,0.02,0.05,0.5,0.0,0.0,0.0,,24-22
1641716,Jarace Walker,1610612754,IND,21.0,75,3,0.011,0.01,0.05,0.25,0.25,0.011,0.01,0.05,0.25,0.0,0.0,0.0,,24-22
1641727,Dariq Whitehead,1610612751,BKN,20.0,20,1,0.01,0.0,0.05,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,,24-22
1630200,Tre Jones,1610612741,CHI,25.0,46,2,0.008,0.04,0.04,1.0,1.0,0.008,0.04,0.04,1.0,0.0,0.0,0.0,,24-22
1641890,Tyler Smith,1610612749,MIL,20.0,23,1,0.02,0.04,0.04,1.0,1.0,0.02,0.04,0.04,1.0,0.0,0.0,0.0,,24-22
1641775,Jordan Walsh,1610612738,BOS,21.0,52,2,0.024,0.04,0.04,1.0,1.0,0.024,0.04,0.04,1.0,0.0,0.0,0.0,,24-22
203901,Elfrid Payton,1610612740,NOP,31.0,24,1,0.008,0.04,0.04,1.0,1.0,0.008,0.04,0.04,1.0,0.0,0.0,0.0,,24-22
1642272,Jared McCain,1610612755,PHI,21.0,23,1,0.004,0.04,0.04,1.0,1.0,0.004,0.04,0.04,1.0,0.0,0.0,0.0,,24-22
1629216,Gabe Vincent,1610612747,LAL,29.0,72,3,0.007,0.03,0.04,0.667,0.667,0.005,0.03,0.03,1.0,0.002,0.0,0.01,0.0,24-22
1642262,Cody Williams,1610612762,UTA,20.0,50,2,0.008,0.02,0.04,0.5,0.5,0.008,0.02,0.04,0.5,0.0,0.0,0.0,,24-22
202709,Cory Joseph,1610612753,ORL,33.0,50,2,0.013,0.02,0.04,0.5,0.5,0.013,0.02,0.04,0.5,0.0,0.0,0.0,,24-22
101108,Chris Paul,1610612759,SAS,40.0,82,3,0.005,0.01,0.04,0.333,0.5,0.002,0.0,0.01,0.0,0.003,0.01,0.02,0.5,24-22
1627814,Damion Lee,1610612756,PHX,32.0,25,1,0.014,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,0.014,0.0,0.04,0.0,24-22
1642355,Bronny James,1610612747,LAL,20.0,27,1,0.015,0.0,0.04,0.0,0.0,0.015,0.0,0.04,0.0,0.0,0.0,0.0,,24-22
1626166,Cameron Payne,1610612752,NYK,30.0,71,3,0.007,0.0,0.04,0.0,0.0,0.007,0.0,0.04,0.0,0.0,0.0,0.0,,24-22
202704,Reggie Jackson,1610612755,PHI,35.0,31,1,0.008,0.03,0.03,1.0,1.0,0.008,0.03,0.03,1.0,0.0,0.0,0.0,,24-22
1628975,Jevon Carter,1610612741,CHI,29.0,36,1,0.007,0.03,0.03,1.0,1.0,0.007,0.03,0.03,1.0,0.0,0.0,0.0,,24-22
1630314,Brandon Williams,1610612742,DAL,25.0,33,1,0.005,0.03,0.03,1.0,1.0,0.005,0.03,0.03,1.0,0.0,0.0,0.0,,24-22
1630214,Xavier Tillman,1610612738,BOS,26.0,33,1,0.019,0.03,0.03,1.0,1.0,0.019,0.03,0.03,1.0,0.0,0.0,0.0,,24-22
1631248,Baylor Scheierman,1610612738,BOS,24.0,31,1,0.009,0.0,0.03,0.0,0.0,0.009,0.0,0.03,0.0,0.0,0.0,0.0,,24-22
1641745,Adam Flagler,1610612760,OKC,25.0,37,1,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,0.01,0.0,0.03,0.0,24-22
1627832,Fred VanVleet,1610612745,HOU,31.0,60,1,0.001,0.02,0.02,1.0,1.5,0.0,0.0,0.0,,0.001,0.02,0.02,1.0,24-22
1628420,Monté Morris,1610612756,PHX,30.0,45,1,0.005,0.02,0.02,1.0,1.5,0.0,0.0,0.0,,0.005,0.02,0.02,1.0,24-22
1631260,AJ Green,1610612749,MIL,25.0,73,1,0.002,0.01,0.01,1.0,1.5,0.0,0.0,0.0,,0.002,0.01,0.01,1.0,24-22
203471,Dennis Schröder,1610612765,DET,31.0,75,1,0.001,0.01,0.01,1.0,1.5,0.0,0.0,0.0,,0.001,0.01,0.01,1.0,24-22
203915,Spencer Dinwiddie,1610612742,DAL,32.0,79,1,0.001,0.01,0.01,1.0,1.0,0.001,0.01,0.01,1.0,0.0,0.0,0.0,,24-22
1629628,RJ Barrett,1610612761,TOR,25.0,58,57,0.249,2.24,4.21,0.533,0.578,0.19,1.86,3.21,0.581,0.059,0.38,1.0,0.379,22-18
1629630,Ja Morant,1610612763,MEM,25.0,49,48,0.226,2.06,4.0,0.515,0.556,0.173,1.73,3.06,0.567,0.053,0.33,0.94,0.348,22-18
1629632,Coby White,1610612741,CHI,25.0,74,72,0.256,2.12,3.88,0.547,0.669,0.122,1.18,1.85,0.635,0.134,0.95,2.03,0.467,22-18
1629027,Trae Young,1610612737,ATL,26.0,76,73,0.214,1.71,3.87,0.442,0.553,0.092,0.86,1.67,0.512,0.121,0.86,2.2,0.389,22-18
1628368,De'Aaron Fox,1610612759,SAS,27.0,62,59,0.197,1.74,3.69,0.472,0.515,0.128,1.42,2.4,0.591,0.069,0.32,1.29,0.25,22-18
1630178,Tyrese Maxey,1610612755,PHI,24.0,52,50,0.171,2.0,3.6,0.556,0.655,0.098,1.29,2.06,0.626,0.073,0.71,1.54,0.463,22-18
1630193,Immanuel Quickley,1610612761,TOR,26.0,33,33,0.263,1.48,3.48,0.426,0.53,0.121,0.76,1.61,0.472,0.142,0.73,1.88,0.387,22-18
1629673,Jordan Poole,1610612764,WAS,26.0,68,67,0.222,1.79,3.44,0.521,0.639,0.099,0.99,1.54,0.638,0.122,0.81,1.9,0.426,22-18
1631128,Christian Braun,1610612743,DEN,24.0,79,75,0.333,2.28,3.42,0.667,0.685,0.3,2.15,3.08,0.7,0.033,0.13,0.34,0.37,22-18
1630217,Desmond Bane,1610612753,ORL,27.0,68,65,0.229,1.91,3.37,0.568,0.657,0.143,1.31,2.1,0.622,0.086,0.6,1.26,0.477,22-18
1630530,Trey Murphy III,1610612740,NOP,25.0,53,52,0.209,1.85,3.3,0.56,0.651,0.103,1.25,1.62,0.767,0.106,0.6,1.68,0.36,22-18
1626181,Norman Powell,1610612746,LAC,32.0,60,55,0.208,1.83,3.28,0.558,0.701,0.087,0.9,1.37,0.659,0.122,0.93,1.92,0.487,22-18
202681,Kyrie Irving,1610612742,DAL,33.0,50,47,0.171,1.42,3.24,0.438,0.525,0.087,0.86,1.64,0.524,0.085,0.56,1.6,0.35,22-18
1630163,LaMelo Ball,1610612766,CHA,23.0,47,43,0.151,1.38,3.21,0.43,0.53,0.066,0.74,1.4,0.53,0.085,0.64,1.81,0.353,22-18
2544,LeBron James,1610612747,LAL,40.0,70,68,0.176,2.13,3.2,0.665,0.719,0.127,1.79,2.3,0.776,0.05,0.34,0.9,0.381,22-18
203468,CJ McCollum,1610612740,NOP,33.0,56,54,0.177,1.64,3.16,0.52,0.636,0.084,0.91,1.5,0.607,0.093,0.73,1.66,0.441,22-18
203897,Zach LaVine,1610612758,SAC,30.0,74,70,0.191,2.05,3.15,0.652,0.738,0.126,1.51,2.08,0.727,0.065,0.54,1.07,0.506,22-18
1626164,Devin Booker,1610612756,PHX,28.0,75,72,0.166,1.49,3.15,0.475,0.564,0.079,0.93,1.49,0.625,0.087,0.56,1.65,0.339,22-18
1628983,Shai Gilgeous-Alexander,1610612760,OKC,26.0,76,74,0.144,1.68,3.13,0.538,0.607,0.089,1.25,1.95,0.642,0.054,0.43,1.18,0.367,22-18
1628378,Donovan Mitchell,1610612739,CLE,28.0,71,66,0.165,1.59,3.07,0.518,0.642,0.067,0.83,1.25,0.663,0.098,0.76,1.82,0.419,22-18
1630567,Scottie Barnes,1610612761,TOR,23.0,65,63,0.186,1.52,3.05,0.5,0.553,0.119,1.2,1.94,0.619,0.068,0.32,1.11,0.292,22-18
1631101,Shaedon Sharpe,1610612757,POR,22.0,72,72,0.198,1.67,3.04,0.548,0.61,0.122,1.29,1.88,0.689,0.076,0.38,1.17,0.321,22-18
203507,Giannis Antetokounmpo,1610612749,MIL,30.0,67,62,0.149,2.07,2.93,0.709,0.709,0.146,2.07,2.88,0.72,0.002,0.0,0.04,0.0,22-18
1630532,Franz Wagner,1610612753,ORL,23.0,60,56,0.148,1.68,2.87,0.587,0.61,0.117,1.55,2.27,0.684,0.031,0.13,0.6,0.222,22-18
1629639,Tyler Herro,1610612748,MIA,25.0,77,73,0.16,1.49,2.87,0.52,0.629,0.074,0.87,1.32,0.657,0.086,0.62,1.55,0.403,22-18
1641711,Gradey Dick,1610612761,TOR,21.0,54,51,0.24,1.17,2.87,0.406,0.484,0.108,0.72,1.3,0.557,0.131,0.44,1.57,0.282,22-18
1630552,Jalen Johnson,1610612737,ATL,23.0,36,32,0.19,1.94,2.83,0.686,0.711,0.162,1.81,2.42,0.747,0.028,0.14,0.42,0.333,22-18
1631097,Bennedict Mathurin,1610612754,IND,23.0,72,64,0.234,1.58,2.78,0.57,0.643,0.152,1.18,1.81,0.654,0.082,0.4,0.97,0.414,22-18
1631114,Jalen Williams,1610612760,OKC,24.0,69,63,0.164,1.52,2.77,0.55,0.589,0.122,1.3,2.06,0.634,0.042,0.22,0.71,0.306,22-18
1630595,Cade Cunningham,1610612765,DET,23.0,70,67,0.132,1.26,2.74,0.458,0.513,0.088,0.96,1.83,0.523,0.044,0.3,0.91,0.328,22-18
1627759,Jaylen Brown,1610612738,BOS,28.0,63,55,0.155,1.35,2.71,0.497,0.544,0.104,1.1,1.83,0.6,0.051,0.25,0.89,0.286,22-18
1631093,Jaden Ivey,1610612765,DET,23.0,30,28,0.196,1.3,2.7,0.481,0.543,0.131,0.97,1.8,0.537,0.065,0.33,0.9,0.37,22-18
1642258,Zaccharie Risacher,1610612737,ATL,20.0,75,71,0.259,1.44,2.69,0.535,0.597,0.163,1.11,1.69,0.654,0.096,0.33,1.0,0.333,22-18
201939,Stephen Curry,1610612744,GSW,37.0,70,64,0.149,1.23,2.67,0.46,0.578,0.054,0.6,0.97,0.618,0.095,0.63,1.7,0.37,22-18
1628969,Mikal Bridges,1610612752,NYK,28.0,81,75,0.181,1.46,2.62,0.557,0.644,0.101,1.0,1.46,0.686,0.08,0.46,1.16,0.394,22-18
1631094,Paolo Banchero,1610612753,ORL,22.0,46,41,0.132,1.57,2.61,0.6,0.621,0.11,1.46,2.17,0.67,0.022,0.11,0.43,0.25,22-18
1641705,Victor Wembanyama,1610612759,SAS,21.0,46,44,0.139,1.37,2.59,0.529,0.693,0.033,0.52,0.61,0.857,0.106,0.85,1.98,0.429,22-18
1629636,Darius Garland,1610612739,CLE,25.0,75,71,0.165,1.27,2.59,0.49,0.595,0.083,0.72,1.29,0.557,0.083,0.55,1.29,0.423,22-18
1630162,Anthony Edwards,1610612750,MIN,23.0,79,74,0.127,1.39,2.58,0.539,0.652,0.055,0.81,1.13,0.719,0.071,0.58,1.46,0.4,22-18
1628370,Malik Monk,1610612758,SAC,27.0,65,60,0.179,1.35,2.58,0.524,0.598,0.104,0.97,1.51,0.643,0.075,0.38,1.08,0.357,22-18
1630245,Ayo Dosunmu,1610612741,CHI,25.0,46,43,0.261,1.5,2.54,0.59,0.624,0.203,1.33,1.98,0.67,0.058,0.17,0.57,0.308,22-18
1630581,Josh Giddey,1610612741,CHI,22.0,70,63,0.225,1.33,2.54,0.522,0.57,0.181,1.09,2.04,0.531,0.044,0.24,0.5,0.486,22-18
1630170,Devin Vassell,1610612759,SAS,24.0,64,60,0.181,1.03,2.52,0.41,0.525,0.056,0.45,0.78,0.58,0.125,0.58,1.73,0.333,22-18
1641706,Brandon Miller,1610612766,CHA,22.0,27,25,0.136,1.48,2.48,0.597,0.724,0.061,0.85,1.11,0.767,0.075,0.63,1.37,0.459,22-18
1642264,Stephon Castle,1610612759,SAS,20.0,81,74,0.2,1.32,2.44,0.54,0.566,0.159,1.2,1.94,0.618,0.041,0.12,0.51,0.244,22-18
1629627,Zion Williamson,1610612740,NOP,24.0,30,28,0.144,1.67,2.43,0.685,0.685,0.144,1.67,2.43,0.685,0.0,0.0,0.0,,22-18
202695,Kawhi Leonard,1610612746,LAC,34.0,37,33,0.144,1.49,2.43,0.611,0.678,0.09,1.16,1.51,0.768,0.055,0.32,0.92,0.353,22-18
1642272,Jared McCain,1610612755,PHI,21.0,23,21,0.204,0.96,2.43,0.393,0.5,0.077,0.43,0.91,0.476,0.128,0.52,1.52,0.343,22-18
1627783,Pascal Siakam,1610612754,IND,31.0,78,71,0.159,1.59,2.41,0.66,0.705,0.129,1.37,1.95,0.704,0.03,0.22,0.46,0.472,22-18
1629029,Luka Dončić,1610612747,LAL,26.0,50,45,0.117,1.28,2.4,0.533,0.646,0.055,0.74,1.12,0.661,0.062,0.54,1.28,0.422,22-18
1627736,Malik Beasley,1610612765,DET,28.0,82,72,0.182,1.3,2.38,0.549,0.718,0.061,0.5,0.79,0.631,0.122,0.8,1.59,0.508,22-18
1627750,Jamal Murray,1610612743,DEN,28.0,67,61,0.144,1.3,2.37,0.547,0.689,0.061,0.63,1.0,0.627,0.083,0.67,1.37,0.489,22-18
1628398,Kyle Kuzma,1610612749,MIL,29.0,65,57,0.178,1.34,2.32,0.576,0.626,0.127,1.11,1.66,0.667,0.051,0.23,0.66,0.349,22-18
1628973,Jalen Brunson,1610612752,NYK,28.0,64,61,0.126,1.19,2.31,0.514,0.568,0.085,0.94,1.56,0.6,0.041,0.25,0.75,0.333,22-18
1629014,Anfernee Simons,1610612757,POR,26.0,70,62,0.142,1.07,2.29,0.469,0.559,0.063,0.66,1.01,0.648,0.079,0.41,1.27,0.326,22-18
1630534,Ochai Agbaji,1610612761,TOR,25.0,64,57,0.273,1.25,2.28,0.548,0.616,0.182,0.94,1.52,0.619,0.092,0.31,0.77,0.408,22-18
1630224,Jalen Green,1610612745,HOU,23.0,82,70,0.129,1.22,2.26,0.541,0.6,0.087,0.95,1.52,0.624,0.042,0.27,0.73,0.367,22-18
1629008,Michael Porter Jr.,1610612743,DEN,27.0,77,65,0.166,1.36,2.23,0.61,0.718,0.087,0.88,1.17,0.756,0.079,0.48,1.06,0.451,22-18
1627749,Dejounte Murray,1610612740,NOP,28.0,31,25,0.138,1.16,2.19,0.529,0.588,0.097,0.9,1.55,0.583,0.041,0.26,0.65,0.4,22-18
1630169,Tyrese Haliburton,1610612754,IND,25.0,73,67,0.158,1.08,2.18,0.497,0.629,0.054,0.51,0.74,0.685,0.104,0.58,1.44,0.4,22-18
1630700,Dyson Daniels,1610612737,ATL,22.0,76,71,0.179,1.33,2.17,0.612,0.645,0.151,1.18,1.83,0.647,0.028,0.14,0.34,0.423,22-18
203501,Tim Hardaway Jr.,1610612765,DET,33.0,77,66,0.244,0.96,2.16,0.446,0.572,0.068,0.42,0.6,0.696,0.176,0.55,1.56,0.35,22-18
1629656,Quentin Grimes,1610612755,PHI,25.0,75,66,0.192,1.13,2.11,0.538,0.617,0.112,0.8,1.23,0.652,0.08,0.33,0.88,0.379,22-18
1627741,Buddy Hield,1610612744,GSW,32.0,82,74,0.219,1.02,2.1,0.488,0.593,0.092,0.59,0.88,0.667,0.127,0.44,1.22,0.36,22-18
1629661,Cameron Johnson,1610612751,BKN,29.0,57,48,0.159,1.32,2.09,0.63,0.756,0.074,0.79,0.96,0.818,0.086,0.53,1.12,0.469,22-18
1628384,OG Anunoby,1610612752,NYK,27.0,73,64,0.15,1.29,2.08,0.618,0.678,0.108,1.04,1.49,0.697,0.043,0.25,0.59,0.419,22-18
203081,Damian Lillard,1610612749,MIL,34.0,58,51,0.121,0.78,2.07,0.375,0.471,0.044,0.38,0.76,0.5,0.077,0.4,1.31,0.303,22-18
1627742,Brandon Ingram,1610612761,TOR,27.0,18,17,0.111,1.11,2.06,0.541,0.649,0.054,0.67,1.0,0.667,0.057,0.44,1.06,0.421,22-18
201566,Russell Westbrook,1610612743,DEN,36.0,75,61,0.189,1.08,2.05,0.526,0.571,0.147,0.89,1.6,0.558,0.042,0.19,0.45,0.412,22-18
1641722,Jordan Hawkins,1610612740,NOP,23.0,56,47,0.207,0.84,2.05,0.409,0.535,0.061,0.32,0.61,0.529,0.146,0.52,1.45,0.358,22-18
1630560,Cam Thomas,1610612751,BKN,23.0,25,23,0.112,0.76,2.04,0.373,0.441,0.048,0.48,0.88,0.545,0.064,0.28,1.16,0.241,22-18
1630174,Aaron Nesmith,1610612754,IND,25.0,45,38,0.24,1.24,2.02,0.615,0.747,0.121,0.71,1.02,0.696,0.119,0.53,1.0,0.533,22-18
1627747,Caris LeVert,1610612737,ATL,30.0,64,52,0.215,1.09,2.02,0.543,0.628,0.122,0.75,1.14,0.658,0.093,0.34,0.88,0.393,22-18
1630166,Deni Avdija,1610612757,POR,24.0,72,63,0.172,1.11,2.01,0.552,0.583,0.142,0.99,1.67,0.592,0.03,0.13,0.35,0.36,22-18
202691,Klay Thompson,1610612742,DAL,35.0,72,60,0.165,0.81,2.01,0.4,0.548,0.03,0.21,0.36,0.577,0.136,0.6,1.65,0.361,22-18
1631099,Keegan Murray,1610612758,SAC,24.0,76,67,0.185,1.07,2.0,0.533,0.612,0.091,0.75,0.99,0.76,0.094,0.32,1.01,0.312,22-18
1629012,Collin Sexton,1610612762,UTA,26.0,63,54,0.145,1.05,2.0,0.524,0.571,0.111,0.86,1.52,0.563,0.035,0.19,0.48,0.4,22-18
1628415,Dillon Brooks,1610612745,HOU,29.0,75,63,0.165,1.0,1.97,0.507,0.662,0.059,0.39,0.71,0.547,0.106,0.61,1.27,0.484,22-18
1630591,Jalen Suggs,1610612753,ORL,24.0,35,31,0.143,0.94,1.97,0.478,0.558,0.077,0.63,1.06,0.595,0.067,0.31,0.91,0.344,22-18
1627832,Fred VanVleet,1610612745,HOU,31.0,60,50,0.155,0.85,1.97,0.432,0.555,0.063,0.37,0.8,0.458,0.092,0.48,1.17,0.414,22-18
1641731,Bilal Coulibaly,1610612764,WAS,20.0,59,51,0.184,1.2,1.95,0.617,0.657,0.149,1.05,1.58,0.667,0.035,0.15,0.37,0.409,22-18
1628369,Jayson Tatum,1610612738,BOS,27.0,72,60,0.096,1.08,1.93,0.561,0.651,0.051,0.74,1.03,0.716,0.045,0.35,0.9,0.385,22-18
1630583,Santi Aldama,1610612763,MEM,24.0,64,53,0.193,1.08,1.92,0.561,0.659,0.088,0.7,0.88,0.804,0.105,0.38,1.05,0.358,22-18
1630590,Scotty Pippen Jr.,1610612763,MEM,24.0,78,65,0.254,0.97,1.92,0.507,0.547,0.184,0.82,1.4,0.587,0.069,0.15,0.53,0.293,22-18
203924,Jerami Grant,1610612757,POR,31.0,47,43,0.157,0.72,1.91,0.378,0.467,0.07,0.38,0.85,0.45,0.087,0.34,1.06,0.32,22-18
1642268,Isaiah Collier,1610612762,UTA,20.0,71,57,0.243,1.06,1.9,0.556,0.57,0.211,1.0,1.65,0.607,0.032,0.06,0.25,0.222,22-18
1628404,Josh Hart,1610612752,NYK,30.0,76,65,0.188,1.18,1.89,0.625,0.642,0.173,1.12,1.74,0.644,0.016,0.07,0.16,0.417,22-18
1631106,Tari Eason,1610612745,HOU,24.0,57,47,0.193,1.09,1.89,0.574,0.606,0.156,0.96,1.53,0.632,0.038,0.12,0.37,0.333,22-18
1628374,Lauri Markkanen,1610612762,UTA,28.0,47,37,0.127,1.04,1.89,0.551,0.663,0.061,0.62,0.91,0.674,0.066,0.43,0.98,0.435,22-18
1630559,Austin Reaves,1610612747,LAL,27.0,73,60,0.132,1.04,1.88,0.555,0.661,0.068,0.64,0.97,0.662,0.064,0.4,0.9,0.439,22-18
1641715,Cam Whitmore,1610612745,HOU,20.0,51,38,0.238,1.0,1.88,0.531,0.615,0.156,0.69,1.24,0.556,0.082,0.31,0.65,0.485,22-18
201142,Kevin Durant,1610612756,PHX,36.0,62,55,0.103,1.11,1.87,0.595,0.737,0.052,0.58,0.94,0.621,0.052,0.53,0.94,0.569,22-18
1628970,Miles Bridges,1610612766,CHA,27.0,64,49,0.108,0.95,1.84,0.517,0.559,0.074,0.8,1.27,0.63,0.034,0.16,0.58,0.27,22-18
203999,Nikola Jokić,1610612743,DEN,30.0,70,54,0.094,1.21,1.83,0.664,0.707,0.071,1.06,1.39,0.763,0.023,0.16,0.44,0.355,22-18
1629599,Amir Coffey,1610612746,LAC,28.0,72,55,0.255,1.08,1.81,0.6,0.662,0.178,0.86,1.26,0.681,0.076,0.22,0.54,0.41,22-18
1629640,Keldon Johnson,1610612759,SAS,25.0,77,60,0.181,0.99,1.81,0.547,0.597,0.123,0.81,1.23,0.653,0.057,0.18,0.57,0.318,22-18
1629631,De'Andre Hunter,1610612739,CLE,27.0,64,50,0.153,0.95,1.81,0.526,0.655,0.062,0.48,0.73,0.66,0.091,0.47,1.08,0.435,22-18
1641708,Amen Thompson,1610612745,HOU,22.0,69,59,0.176,1.17,1.78,0.659,0.659,0.176,1.17,1.78,0.659,0.0,0.0,0.0,,22-18
1628991,Jaren Jackson Jr.,1610612763,MEM,25.0,73,59,0.108,1.0,1.77,0.566,0.686,0.053,0.58,0.86,0.667,0.055,0.42,0.9,0.47,22-18
1642273,Kyshawn George,1610612764,WAS,21.0,68,57,0.22,0.65,1.76,0.367,0.454,0.081,0.34,0.65,0.523,0.139,0.31,1.12,0.276,22-18
1642377,Jaylen Wells,1610612763,MEM,21.0,78,68,0.202,0.81,1.74,0.463,0.588,0.079,0.37,0.68,0.547,0.124,0.44,1.06,0.41,22-18
1630639,A.J. Lawson,1610612761,TOR,24.0,26,19,0.237,0.77,1.73,0.444,0.5,0.142,0.58,1.04,0.556,0.095,0.19,0.69,0.278,22-18
1641718,Keyonte George,1610612762,UTA,21.0,67,54,0.125,0.7,1.72,0.409,0.496,0.058,0.4,0.79,0.509,0.067,0.3,0.93,0.323,22-18
202699,Tobias Harris,1610612765,DET,32.0,73,62,0.154,0.99,1.7,0.581,0.637,0.106,0.79,1.16,0.682,0.048,0.19,0.53,0.359,22-18
1626162,Kelly Oubre Jr.,1610612755,PHI,29.0,60,48,0.138,0.98,1.7,0.578,0.608,0.109,0.88,1.35,0.654,0.028,0.1,0.35,0.286,22-18
1630598,Aaron Wiggins,1610612760,OKC,26.0,76,66,0.177,0.89,1.7,0.527,0.601,0.098,0.64,0.93,0.69,0.08,0.25,0.76,0.328,22-18
203992,Bogdan Bogdanović,1610612746,LAC,32.0,54,41,0.187,0.69,1.7,0.402,0.527,0.057,0.26,0.52,0.5,0.13,0.43,1.19,0.359,22-18
1631095,Jabari Smith Jr.,1610612745,HOU,22.0,57,47,0.17,0.75,1.68,0.448,0.536,0.08,0.46,0.79,0.578,0.09,0.3,0.89,0.333,22-18
201935,James Harden,1610612746,LAC,35.0,79,64,0.103,0.72,1.68,0.429,0.523,0.049,0.41,0.81,0.5,0.053,0.32,0.87,0.362,22-18
1630533,Ziaire Williams,1610612751,BKN,23.0,63,50,0.202,0.87,1.67,0.524,0.61,0.108,0.59,0.89,0.661,0.094,0.29,0.78,0.367,22-18
1629001,De'Anthony Melton,1610612751,BKN,27.0,6,5,0.185,0.83,1.67,0.5,0.65,0.074,0.33,0.67,0.5,0.111,0.5,1.0,0.5,22-18
203952,Andrew Wiggins,1610612748,MIA,30.0,60,49,0.118,0.88,1.65,0.535,0.581,0.086,0.73,1.2,0.611,0.032,0.15,0.45,0.333,22-18
1630202,Payton Pritchard,1610612738,BOS,27.0,80,61,0.152,0.8,1.64,0.489,0.626,0.044,0.35,0.48,0.737,0.108,0.45,1.16,0.387,22-18
1626156,D'Angelo Russell,1610612751,BKN,29.0,58,47,0.149,0.69,1.64,0.421,0.5,0.063,0.43,0.69,0.625,0.086,0.26,0.95,0.273,22-18
1630167,Obi Toppin,1610612754,IND,27.0,79,57,0.215,1.04,1.63,0.636,0.694,0.145,0.85,1.1,0.77,0.07,0.19,0.53,0.357,22-18
1627763,Malcolm Brogdon,1610612764,WAS,32.0,24,18,0.163,0.83,1.63,0.513,0.551,0.129,0.71,1.29,0.548,0.033,0.13,0.33,0.375,22-18
1641709,Ausar Thompson,1610612765,DET,22.0,59,44,0.207,0.95,1.61,0.589,0.589,0.204,0.95,1.59,0.596,0.002,0.0,0.02,0.0,22-18
1629060,Rui Hachimura,1610612747,LAL,27.0,59,42,0.166,0.93,1.61,0.579,0.637,0.122,0.75,1.19,0.629,0.044,0.19,0.42,0.44,22-18
1631306,Cole Swider,1610612754,IND,26.0,10,8,0.254,0.5,1.6,0.313,0.469,0.048,0.0,0.3,0.0,0.206,0.5,1.3,0.385,22-18
1642358,AJ Johnson,1610612764,WAS,20.0,29,19,0.216,0.83,1.59,0.522,0.576,0.164,0.66,1.21,0.543,0.052,0.17,0.38,0.455,22-18
203903,Jordan Clarkson,1610612762,UTA,33.0,37,28,0.12,0.68,1.59,0.424,0.585,0.033,0.16,0.43,0.375,0.087,0.51,1.16,0.442,22-18
1631212,Peyton Watson,1610612743,DEN,22.0,68,54,0.255,0.79,1.57,0.505,0.523,0.229,0.74,1.41,0.521,0.026,0.06,0.16,0.364,22-18
1630623,Tyson Etienne,1610612751,BKN,25.0,7,7,0.212,0.71,1.57,0.455,0.591,0.077,0.29,0.57,0.5,0.135,0.43,1.0,0.429,22-18
1626179,Terry Rozier,1610612748,MIA,31.0,64,55,0.157,0.77,1.56,0.49,0.56,0.101,0.55,1.0,0.547,0.057,0.22,0.56,0.389,22-18
203944,Julius Randle,1610612750,MIN,30.0,69,56,0.113,0.86,1.54,0.557,0.59,0.081,0.75,1.1,0.684,0.032,0.1,0.43,0.233,22-18
1629614,Andrew Nembhard,1610612754,IND,25.0,65,53,0.186,0.78,1.54,0.51,0.545,0.147,0.68,1.22,0.557,0.039,0.11,0.32,0.333,22-18
1630703,Scoot Henderson,1610612757,POR,21.0,66,47,0.147,0.67,1.53,0.436,0.495,0.092,0.48,0.95,0.508,0.055,0.18,0.58,0.316,22-18
1642348,Justin Edwards,1610612755,PHI,21.0,44,33,0.178,0.77,1.52,0.507,0.604,0.095,0.48,0.82,0.583,0.082,0.3,0.7,0.419,22-18
1630553,Keon Johnson,1610612751,BKN,23.0,79,56,0.154,0.65,1.52,0.425,0.454,0.109,0.56,1.08,0.518,0.045,0.09,0.44,0.2,22-18
202710,Jimmy Butler III,1610612744,GSW,35.0,55,43,0.139,1.04,1.51,0.687,0.693,0.127,1.02,1.38,0.737,0.012,0.02,0.13,0.143,22-18
1628401,Derrick White,1610612738,BOS,30.0,76,57,0.12,0.75,1.51,0.496,0.596,0.044,0.45,0.55,0.81,0.076,0.3,0.96,0.315,22-18
1628989,Kevin Huerter,1610612741,CHI,26.0,69,51,0.172,0.72,1.51,0.481,0.606,0.068,0.35,0.59,0.585,0.104,0.38,0.91,0.413,22-18
1630529,Herbert Jones,1610612740,NOP,26.0,20,15,0.174,0.85,1.5,0.567,0.617,0.11,0.7,0.95,0.737,0.064,0.15,0.55,0.273,22-18
1631096,Chet Holmgren,1610612760,OKC,23.0,32,26,0.141,0.84,1.5,0.563,0.615,0.094,0.69,1.0,0.688,0.047,0.16,0.5,0.313,22-18
1642267,Bub Carrington,1610612764,WAS,19.0,82,62,0.164,0.7,1.5,0.463,0.545,0.08,0.45,0.73,0.617,0.084,0.24,0.77,0.317,22-18
